x_t0,y_t0,z_t0,x_next,y_next,z_next
-14.133395807366787,-10.747870192677437,37.696632265971544,-13.502777636512375,-8.529626989814561,38.17929967864268
-13.502777636512375,-8.529626989814561,38.17929967864268,-12.656563608507785,-6.414479326659465,38.118583097208486
-12.656563608507785,-6.414479326659465,38.118583097208486,-11.648530503776621,-4.526021448433678,37.59866747681031
-11.648530503776621,-4.526021448433678,37.59866747681031,-10.538717813838746,-2.938439091651814,36.72954091719857
-10.538717813838746,-2.938439091651814,36.72954091719857,-9.385602928121354,-1.6775472997077692,35.623690323219876
-9.385602928121354,-1.6775472997077692,35.623690323219876,-8.240242013303146,-0.7311252530951905,34.37958221682512
-8.240242013303146,-0.7311252530951905,34.37958221682512,-7.142981281058688,-0.06274430612250707,33.073668605968706
-7.142981281058688,-0.06274430612250707,33.073668605968706,-6.122520168391974,0.3754282965406651,31.759396936776927
-6.122520168391974,0.3754282965406651,31.759396936776927,-5.19666886140837,0.6331047700561627,30.470419671868836
-5.19666886140837,0.6331047700561627,30.470419671868836,-4.374063272780457,0.7560055944269042,29.225433114528748
-4.374063272780457,0.7560055944269042,29.225433114528748,-3.656234260640608,0.7829912701732716,28.03295261092826
-3.656234260640608,0.7829912701732716,28.03295261092826,-3.039630806096626,0.7452434474132922,26.895208921723537
-3.039630806096626,0.7452434474132922,26.895208921723537,-2.5173814180704315,0.6666400475270493,25.810958398606456
-2.5173814180704315,0.6666400475270493,25.810958398606456,-2.080710945784924,0.5647055268534223,24.777320242397714
-2.080710945784924,0.5647055268534223,24.777320242397714,-1.7200107579165653,0.4517484405094328,23.79087070656077
-1.7200107579165653,0.4517484405094328,23.79087070656077,-1.4256014397482106,0.33597201624400963,22.848227954044447
-1.4256014397482106,0.33597201624400963,22.848227954044447,-1.188242882941223,0.2224560954325773,21.946317799336104
-1.188242882941223,0.2224560954325773,21.946317799336104,-0.9994480146913689,0.11397460303198353,21.082456820332727
-0.9994480146913689,0.11397460303198353,21.082456820332727,-0.8516507958383464,0.011647661493270903,20.25434210502873
-0.8516507958383464,0.011647661493270903,20.25434210502873,-0.7382708461041168,-0.08455600929737694,19.460001391711213
-0.7382708461041168,-0.08455600929737694,19.460001391711213,-0.6537084376418311,-0.1754444823093575,18.697733228284598
-0.6537084376418311,-0.1754444823093575,18.697733228284598,-0.5932957310622551,-0.2623329525978882,17.966051662812276
-0.5932957310622551,-0.2623329525978882,17.966051662812276,-0.5532234372539644,-0.3468578292012597,17.263641244401253
-0.5532234372539644,-0.3468578292012597,17.263641244401253,-0.5304566551773919,-0.43085620108822587,16.589323534120922
-0.5304566551773919,-0.43085620108822587,16.589323534120922,-0.5226493781146977,-0.516295401499386,15.942034260759222
-0.5226493781146977,-0.516295401499386,15.942034260759222,-0.5280639278610135,-0.605240426960177,15.320809605640399
-0.5280639278610135,-0.605240426960177,15.320809605640399,-0.5454991979809158,-0.6998497186111106,14.724780180999854
-0.5454991979809158,-0.6998497186111106,14.724780180999854,-0.5742298982236718,-0.8023921988174529,14.153171685818199
-0.5742298982236718,-0.8023921988174529,14.153171685818199,-0.6139578433098856,-0.9152804534078134,13.605311780032007
-0.6139578433098856,-0.9152804534078134,13.605311780032007,-0.6647755918190374,-1.0411165716529953,13.080643328118828
-0.6647755918190374,-1.0411165716529953,13.080643328118828,-0.7271423070293473,-1.1827484297820272,12.578744810667793
-0.7271423070293473,-1.1827484297820272,12.578744810667793,-0.8018714925729383,-1.3433351585518025,12.099359412107574
-0.8018714925729383,-1.3433351585518025,12.099359412107574,-0.8901301788425203,-1.5264211905709109,11.642435112928561
-0.8901301788425203,-1.5264211905709109,11.642435112928561,-0.9934491398925611,-1.7360186375953324,11.208179110986816
-0.9934491398925611,-1.7360186375953324,11.208179110986816,-1.1137437499926486,-1.9766977676933035,10.797131148400702
-1.1137437499926486,-1.9766977676933035,10.797131148400702,-1.2533450884899966,-2.2536849533182757,10.410261920629226
-1.2533450884899966,-2.2536849533182757,10.410261920629226,-1.4150408068880642,-2.572966487227803,10.049104794719458
-1.4150408068880642,-2.572966487227803,10.049104794719458,-1.6021249986466986,-2.9413948497372955,9.715931666491363
-1.6021249986466986,-2.9413948497372955,9.715931666491363,-1.8184557401553842,-3.3667909365246054,9.413987019026711
-1.8184557401553842,-3.3667909365246054,9.413987019026711,-2.0685179232992112,-3.8580307718409554,9.147798106985995
-2.0685179232992112,-3.8580307718409554,9.147798106985995,-2.3574872111620273,-4.425097366732845,8.923583498890638
-2.3574872111620273,-4.425097366732845,8.923583498890638,-2.691288025850151,-5.079066231773002,8.749786393739182
-2.691288025850151,-5.079066231773002,8.749786393739182,-3.076633850078251,-5.83197467926555,8.63776187231773
-3.076633850078251,-5.83197467926555,8.63776187231773,-3.5210309900497605,-6.696497961604932,8.602645854045816
-3.5210309900497605,-6.696497961604932,8.602645854045816,-4.0327162428820165,-7.685316715556394,8.66442290891951
-4.0327162428820165,-7.685316715556394,8.66442290891951,-4.620483365460568,-8.810008006815675,8.849181161299589
-4.620483365460568,-8.810008006815675,8.849181161299589,-5.293331644486574,-10.079227483225461,9.190480243088293
-5.293331644486574,-10.079227483225461,9.190480243088293,-6.059841831426813,-11.495882128708912,9.730639563792131
-6.059841831426813,-11.495882128708912,9.730639563792131,-6.92715237400138,-13.052949772101565,10.521548281691398
-6.92715237400138,-13.052949772101565,10.521548281691398,-7.899380265540879,-14.727645993157955,11.624274482763042
-7.899380265540879,-14.727645993157955,11.624274482763042,-8.975325447735095,-16.473891178289392,13.106304410994364
-8.975325447735095,-16.473891178289392,13.106304410994364,-10.145353948793494,-18.21367852055725,15.03475542610796
-10.145353948793494,-18.21367852055725,15.03475542610796,-11.387535173735108,-19.82920421633203,17.46365662779952
-11.387535173735108,-19.82920421633203,17.46365662779952,-12.663489423270049,-21.159561217008335,20.41397788198291
-12.663489423270049,-21.159561217008335,20.41397788198291,-13.915024372303323,-22.0079285121278,23.84741741214701
-13.915024372303323,-22.0079285121278,23.84741741214701,-15.06339793353838,-22.165908728189372,27.63973479944223
-15.06339793353838,-22.165908728189372,27.63973479944223,-16.01353445261186,-21.45819354515655,31.56578609032757
-16.01353445261186,-21.45819354515655,31.56578609032757,-16.665007373479618,-19.800813520278755,35.312282670478076
-16.665007373479618,-19.800813520278755,35.312282670478076,-16.929413025312748,-17.252218976014017,38.52884438553382
-16.929413025312748,-17.252218976014017,38.52884438553382,-16.750196055632266,-14.02840614546596,40.909576452859596
-16.750196055632266,-14.02840614546596,40.909576452859596,-16.11800545392718,-10.463622646515354,42.274547186645876
-16.11800545392718,-10.463622646515354,42.274547186645876,-15.074961434079919,-6.926765685496143,42.612509471532704
-15.074961434079919,-6.926765685496143,42.612509471532704,-13.705644119151781,-3.730461162868519,42.06498416324431
-13.705644119151781,-3.730461162868519,42.06498416324431,-12.118589209611205,-1.0720663954541603,40.86491867170549
-12.118589209611205,-1.0720663954541603,40.86491867170549,-10.425565497278505,0.977205719664423,39.26398097560338
-10.425565497278505,0.977205719664423,39.26398097560338,-8.725126309885747,2.4458547900163756,37.47838515989272
-8.725126309885747,2.4458547900163756,37.47838515989272,-7.093439083536087,3.421154033043591,35.66430489882906
-7.093439083536087,3.421154033043591,35.66430489882906,-5.581963974344285,4.0122877350483295,33.917571118812084
-5.581963974344285,4.0122877350483295,33.917571118812084,-4.219757742878705,4.32570778257344,32.28623156669637
-4.219757742878705,4.32570778257344,32.28623156669637,-3.0179910321283634,4.4526664687036694,30.78629560212335
-3.0179910321283634,4.4526664687036694,30.78629560212335,-1.9749118129293026,4.4653476126039795,29.415323635480476
-1.9749118129293026,4.4653476126039795,29.415323635480476,-1.0802760694214446,4.417771041056377,28.162113735580515
-1.0802760694214446,4.417771041056377,28.162113735580515,-0.3188660308839271,4.348717085401787,27.01270943049767
-0.3188660308839271,4.348717085401787,27.01270943049767,0.32693370368554603,4.285093660607673,25.953661450412994
0.32693370368554603,4.285093660607673,25.953661450412994,0.875372496157308,4.245010636970921,24.97351235339995
0.875372496157308,4.245010636970921,24.97351235339995,1.344206576889265,4.240310127063048,24.06325924932795
1.344206576889265,4.240310127063048,24.06325924932795,1.7500409827953565,4.278534190117386,23.21630227271038
1.7500409827953565,4.278534190117386,23.21630227271038,2.1080013425686905,4.3644016385800395,22.428186007813103
2.1080013425686905,4.3644016385800395,22.428186007813103,2.4316277164652034,4.500886537604381,21.696302585857488
2.4316277164652034,4.500886537604381,21.696302585857488,2.7329102701138113,4.689983447930494,21.01963878021137
2.7329102701138113,4.689983447930494,21.01963878021137,3.022408461731729,4.933228021125934,20.39859990173188
3.022408461731729,4.933228021125934,20.39859990173188,3.3094118608667094,5.232024187546403,19.83491725572779
3.3094118608667094,5.232024187546403,19.83491725572779,3.602112545507846,5.587813399389655,19.331633494429795
3.602112545507846,5.587813399389655,19.331633494429795,3.907767144467069,6.002107528082727,18.893154686032396
3.907767144467069,6.002107528082727,18.893154686032396,4.232831766307492,6.4763947451597375,18.525354925603896
4.232831766307492,6.4763947451597375,18.525354925603896,4.583055894658532,7.011916758991049,18.235715894691207
4.583055894658532,7.011916758991049,18.235715894691207,4.96352234248999,7.609306242868176,18.03347781095205
4.96352234248999,7.609306242868176,18.03347781095205,5.37862004294953,8.2680659441857,17.92976798600125
5.37862004294953,8.2680659441857,17.92976798600125,5.831935414856489,8.985867588066261,17.93765731490259
5.831935414856489,8.985867588066261,17.93765731490259,6.326047141931447,9.757652502625954,18.072072586792135
6.326047141931447,9.757652502625954,18.072072586792135,6.862209768695898,10.574531990219976,18.349463997309712
6.862209768695898,10.574531990219976,18.349463997309712,7.439915536425542,11.422520941849635,18.78709597247636
7.439915536425542,11.422520941849635,18.78709597247636,8.056334165119502,12.281201301033638,19.401803919637334
8.056334165119502,12.281201301033638,19.401803919637334,8.705650328198162,13.12250928892805,20.208056493089753
8.705650328198162,13.12250928892805,20.208056493089753,9.378351811686079,13.909970328727558,21.21520935905761
9.378351811686079,13.909970328727558,21.21520935905761,10.060569374110203,14.598848215554591,22.42396756826317
10.060569374110203,14.598848215554591,22.42396756826317,10.73362855184001,15.13777837483147,23.822321749941693
10.73362855184001,15.13777837483147,23.822321749941693,11.374030977487676,15.472427905604897,25.381591179542095
11.374030977487676,15.472427905604897,25.381591179542095,11.954112079819577,15.551451855354783,27.05362702200545
11.954112079819577,15.551451855354783,27.05362702200545,12.443586074389215,15.334412536139629,28.770528813821215
12.443586074389215,15.334412536139629,28.770528813821215,12.812052501834017,14.800447090138727,30.44814240746109
12.812052501834017,14.800447090138727,30.44814240746109,13.032293491753498,13.955588927188428,31.993898813131455
13.032293491753498,13.955588927188428,31.993898813131455,13.08388646625346,12.8362646927415,33.31822011980455
13.08388646625346,12.8362646927415,33.31822011980455,12.956406692307601,11.507073257772404,34.34718181742368
12.956406692307601,11.507073257772404,34.34718181742368,12.651436992218411,10.05257252115395,35.03315021539909
12.651436992218411,10.05257252115395,35.03315021539909,12.18282088166387,8.56486785754011,35.36039645171131
12.18282088166387,8.56486785754011,35.36039645171131,11.575043820931613,7.130299817604805,35.34428465475741
11.575043820931613,7.130299817604805,35.34428465475741,10.86013120224164,5.818675880019774,35.0248065319739
10.86013120224164,5.818675880019774,35.0248065319739,10.073803201626077,4.677271552942333,34.456909537072946
10.073803201626077,4.677271552942333,34.456909537072946,9.251703477202936,3.7299838214757903,33.70053938301316
9.251703477202936,3.7299838214757903,33.70053938301316,8.42634060206337,2.98048421471269,32.81264410422044
8.42634060206337,2.98048421471269,32.81264410422044,7.625071091856783,2.41752351199367,31.842167847335226
7.625071091856783,2.41752351199367,31.842167847335226,6.869150264881792,2.0206582988849275,30.827951269626414
6.869150264881792,2.0206582988849275,30.827951269626414,6.173670287885428,1.7652382422622772,29.798806366950135
6.173670287885428,1.7652382422622772,29.798806366950135,5.548114465797485,1.6261287122611487,28.774862998196216
5.548114465797485,1.6261287122611487,28.774862998196216,4.997257908135574,1.5801201892750125,27.769422762860565
4.997257908135574,1.5801201892750125,27.769422762860565,4.522196567251193,1.6072367761912727,26.790811474598755
4.522196567251193,1.6072367761912727,26.790811474598755,4.1213544588983595,1.6912434170149342,25.843965215800104
4.1213544588983595,1.6912434170149342,25.843965215800104,3.791381249852544,1.8196357849214377,24.93166136091097
3.791381249852544,1.8196357849214377,24.93166136091097,3.5279002214251527,1.983337474472899,24.055409272058196
3.5279002214251527,1.983337474472899,24.055409272058196,3.326098690785386,2.176262476515722,23.216062311592637
3.326098690785386,2.176262476515722,23.216062311592637,3.181171857967397,2.394843818676496,22.414224467520473
3.181171857967397,2.394843818676496,22.414224467520473,3.0886403580481225,2.637586527849251,21.65051843799809
3.0886403580481225,2.637586527849251,21.65051843799809,3.044564839196853,2.904673685718356,20.925768758898958
3.044564839196853,2.904673685718356,20.925768758898958,3.045680184311253,3.197635280197511,20.24113971418354
3.045680184311253,3.197635280197511,20.24113971418354,3.089469277245159,3.519077652710063,19.59825611683786
3.089469277245159,3.519077652710063,19.59825611683786,3.1741925696827313,3.8724639997550048,18.99932633860148
3.1741925696827313,3.8724639997550048,18.99932633860148,3.2988857501876256,4.261931654525983,18.44728092098683
3.2988857501876256,4.261931654525983,18.44728092098683,3.4633338531885642,4.692128338257343,17.945935992513288
3.4633338531885642,4.692128338257343,17.945935992513288,3.6680262644138475,5.168046216737259,17.500187652468263
3.6680262644138475,5.168046216737259,17.500187652468263,3.9140932398305335,5.69482870280359,17.116240473931352
3.9140932398305335,5.69482870280359,17.116240473931352,4.203220640004775,6.277520047459522,16.801869209431516
4.203220640004775,6.277520047459522,16.801869209431516,4.537535447084929,6.920721718243304,16.56670629464554
4.537535447084929,6.920721718243304,16.56670629464554,4.919450167001474,7.62811274485273,16.422537123427567
4.919450167001474,7.62811274485273,16.422537123427567,5.351449439714857,8.401784880877218,16.383568172088246
5.351449439714857,8.401784880877218,16.383568172088246,5.835797373273401,9.241340360399143,16.466607441475386
5.835797373273401,9.241340360399143,16.466607441475386,6.3741400769621475,10.142705392406965,16.691060163954987
6.3741400769621475,10.142705392406965,16.691060163954987,6.966976233069026,11.09663494533415,17.07859469837103
6.966976233069026,11.09663494533415,17.07859469837103,7.612972218903566,12.086936586790658,17.652277759728833
7.612972218903566,12.086936586790658,17.652277759728833,8.308111811928079,13.088539268363439,18.434927287472966
8.308111811928079,13.088539268363439,18.434927287472966,9.044700033305919,14.065691859464447,19.44641322579204
9.044700033305919,14.065691859464447,19.44641322579204,9.810292845379571,14.970797910690697,20.69969992694705
9.810292845379571,14.970797910690697,20.69969992694705,10.586703052798821,15.744645133666419,22.195636511121503
10.586703052798821,15.744645133666419,22.195636511121503,11.349332482387302,16.318975076330503,23.91692875192488
11.349332482387302,16.318975076330503,23.91692875192488,12.067177647293901,16.622283956308394,25.822375975300993
12.067177647293901,16.622283956308394,25.822375975300993,12.703901230208723,16.58922293299759,27.843191713724494
12.703901230208723,16.58922293299759,27.843191713724494,13.220284150944265,16.17282666712997,29.883689805850217
13.220284150944265,16.17282666712997,29.883689805850217,13.57810999396993,15.357198246906071,31.828279193266034
13.57810999396993,15.357198246906071,31.828279193266034,13.74508701881832,14.166864581028804,33.555160849189065
13.74508701881832,14.166864581028804,33.555160849189065,13.699905324624769,12.66880388402359,34.95455016970972
13.699905324624769,12.66880388402359,34.95455016970972,13.436196004269329,10.9648904648024,35.94674395704443
13.436196004269329,10.9648904648024,35.94674395704443,12.964245840703622,9.1758732955752,36.49448303249253
12.964245840703622,9.1758732955752,36.49448303249253,12.309890417749216,7.4213901247689185,36.60575623471677
12.309890417749216,7.4213901247689185,36.60575623471677,11.510851087505346,5.8019731811405055,36.32678284088967
11.510851087505346,5.8019731811405055,36.32678284088967,10.611512609534747,4.387724034929169,35.72843192116551
10.611512609534747,4.387724034929169,35.72843192116551,9.657442593334547,3.2152690370725647,34.890965634485475
9.657442593334547,3.2152690370725647,34.890965634485475,8.690771338296836,2.2915973002170253,33.89130332546646
8.690771338296836,2.2915973002170253,33.89130332546646,7.747065766527723,1.6017846255599208,32.7949494199125
7.747065766527723,1.6017846255599208,32.7949494199125,6.853809587457115,1.117610442385818,31.6526549073068
6.853809587457115,1.117610442385818,31.6526549073068,6.030231570222246,0.8050365391678518,30.500620623076678
6.030231570222246,0.8050365391678518,30.500620623076678,5.288059645466639,0.629656350663532,29.362705704635697
5.288059645466639,0.629656350663532,29.362705704635697,4.63277834193886,0.5600695584752362,28.253354706336108
4.63277834193886,0.5600695584752362,28.253354706336108,4.065055348035274,0.5695743131690223,27.18042034947477
4.065055348035274,0.5695743131690223,27.18042034947477,3.582115702832199,0.63669014502612,26.147486114498264
3.582115702832199,0.63669014502612,26.147486114498264,3.1789419388372973,0.7449710537024075,25.155586365579556
3.1789419388372973,0.7449710537024075,25.155586365579556,2.849251456474051,0.8824519982226763,24.204380662386953
2.849251456474051,0.8824519982226763,24.204380662386953,2.5862485157305155,1.0409555837105782,23.29290102020999
2.5862485157305155,1.0409555837105782,23.29290102020999,2.3831733067941823,1.2153938805007316,22.419997065324377
2.3831733067941823,1.2153938805007316,22.419997065324377,2.2336813855563546,1.4031367039954763,21.584584763378974
2.2336813855563546,1.4031367039954763,21.584584763378974,2.132088954693328,1.6034774211723541,20.78577799908014
2.132088954693328,1.6034774211723541,20.78577799908014,2.073517009814217,1.8172036831183502,20.022957843192145
2.073517009814217,1.8172036831183502,20.022957843192145,2.0539627815920123,2.0462675915842645,19.29581523919068
2.0539627815920123,2.0462675915842645,19.29581523919068,2.0703216667561946,2.293543463328214,18.604389476307794
2.0703216667561946,2.293543463328214,18.604389476307794,2.120377740844368,2.5626587387921447,17.949116321085555
2.120377740844368,2.5626587387921447,17.949116321085555,2.2027763450052573,2.857882878898277,17.330894850027537
2.2027763450052573,2.857882878898277,17.330894850027537,2.3169882459459097,3.1840591362747004,16.751179739855743
2.3169882459459097,3.1840591362747004,16.751179739855743,2.4632714417181827,3.546564082013036,16.212105127596363
2.4632714417181827,3.546564082013036,16.212105127596363,2.6426336967512127,3.9512791200692012,15.716646457109688
2.6426336967512127,3.9512791200692012,15.716646457109688,2.8567961493815273,4.404556412840916,15.26882741399264
2.8567961493815273,4.404556412840916,15.26882741399264,3.1081556117928097,4.91315816582216,14.873979552757092
3.1081556117928097,4.91315816582216,14.873979552757092,3.3997402033355826,5.484142545414895,14.539061823359352
3.3997402033355826,5.484142545414895,14.539061823359352,3.7351494146371502,6.124661101849434,14.273044845555376
3.7351494146371502,6.124661101849434,14.273044845555376,4.118465258466793,6.841621032892546,14.087358797434755
4.118465258466793,6.841621032892546,14.087358797434755,4.5541155062202545,7.641150977159672,13.996391613242373
4.5541155062202545,7.641150977159672,13.996391613242373,5.046662931501631,8.527792346665644,14.01800204436269
5.046662931501631,8.527792346665644,14.01800204436269,5.600486098703118,9.50332277552457,14.173974875921843
5.600486098703118,9.50332277552457,14.173974875921843,6.219308365308923,10.565111448335541,14.490287094120042
6.219308365308923,10.565111448335541,14.490287094120042,6.905524597554265,11.703922080252687,14.996968767454566
6.905524597554265,11.703922080252687,14.996968767454566,7.6592741666840745,12.901142287234302,15.727230944053167
7.6592741666840745,12.901142287234302,15.727230944053167,8.477222189091746,14.125563592848518,16.715409822573367
8.477222189091746,14.125563592848518,16.715409822573367,9.351051206949506,15.330106394265538,17.993186894431748
9.351051206949506,15.330106394265538,17.993186894431748,10.265748556849557,16.449306609138223,19.58358311580526
10.265748556849557,16.449306609138223,19.58358311580526,11.197914460171798,17.398920840862253,21.492544766796083
11.197914460171798,17.398920840862253,21.492544766796083,12.114510531022036,18.079489669682165,23.69871907577935
12.114510531022036,18.079489669682165,23.69871907577935,12.972677172709203,18.385735051780557,26.14334096925209
12.972677172709203,18.385735051780557,26.14334096925209,13.721367666056643,18.222693120492735,28.72376492136099
13.721367666056643,18.222693120492735,28.72376492136099,14.305412975725265,17.527071989056225,31.295244533329985
14.305412975725265,17.527071989056225,31.295244533329985,14.672091107971626,16.288824628354334,33.6847605312156
14.672091107971626,16.288824628354334,33.6847605312156,14.779337242544953,14.565020755962339,35.717027971903384
14.779337242544953,14.565020755962339,35.717027971903384,14.603716186054669,12.478366844526747,37.24700589376638
14.603716186054669,12.478366844526747,37.24700589376638,14.145775086937162,10.197669147404254,38.18840411628945
14.145775086937162,10.197669147404254,38.18840411628945,13.430900939550739,7.905392646575213,38.527653784084606
13.430900939550739,7.905392646575213,38.527653784084606,12.505268923136057,5.763495995694907,38.31866739214643
12.505268923136057,5.763495995694907,38.31866739214643,11.428170779805123,3.8888518805320973,37.66209509367933
11.428170779805123,3.8888518805320973,37.66209509367933,10.263060182320132,2.3440272163067886,36.6784025000326
10.263060182320132,2.3440272163067886,36.6784025000326,9.069614522416046,1.1421160228919496,35.48417616437909
9.069614522416046,1.1421160228919496,35.48417616437909,7.898246924588407,0.25987128635160256,34.17701375137418
7.898246924588407,0.25987128635160256,34.17701375137418,6.787421751205404,-0.3471444060066904,32.82959700577363
6.787421751205404,-0.3471444060066904,32.82959700577363,5.76332976776413,-0.7316475855635952,31.49054367748639
5.76332976776413,-0.7316475855635952,31.49054367748639,4.841132512839591,-0.9456809896019732,30.188845592845986
4.841132512839591,-0.9456809896019732,30.188845592845986,4.026997166523169,-1.0355245059409146,28.939319322003595
4.026997166523169,-1.0355245059409146,28.939319322003595,3.320334787098857,-1.0395415373012806,27.747550355033873
3.320334787098857,-1.0395415373012806,27.747550355033873,2.7158813854975534,-0.9878991288216855,26.61371119092373
2.7158813854975534,-0.9878991288216855,26.61371119092373,2.205447304921334,-0.9033002119744559,25.535193238018977
2.205447304921334,-0.9033002119744559,25.535193238018977,1.7792848139756579,-0.8021456265712857,24.508252954304368
1.7792848139756579,-0.8021456265712857,24.508252954304368,1.4270941106384993,-0.6957825665425187,23.528942632668894
1.4270941106384993,-0.6957825665425187,23.528942632668894,1.1387202335595483,-0.5916626949714626,22.59357154816916
1.1387202335595483,-0.5916626949714626,22.59357154816916,0.904602759323143,-0.4943352749083223,21.69888541522538
0.904602759323143,-0.4943352749083223,21.69888541522538,0.7160374904507343,-0.406257156084125,20.842092952718794
0.7160374904507343,-0.406257156084125,20.842092952718794,0.5653013609711216,-0.32842960974002533,20.02082038931546
0.5653013609711216,-0.32842960974002533,20.02082038931546,0.44568226040609593,-0.2608840332921809,19.233040469966383
0.44568226040609593,-0.2608840332921809,19.233040469966383,0.3514462786547849,-0.2030420273152362,18.477000160580335
0.3514462786547849,-0.2030420273152362,18.477000160580335,0.2777668110033013,-0.15397460062049312,17.751157772253848
0.2777668110033013,-0.15397460062049312,17.751157772253848,0.22063328145984965,-0.11258261967672159,17.054132767170596
0.22063328145984965,-0.11258261967672159,17.054132767170596,0.17675191869334342,-0.07771730361899026,16.384667813798405
0.17675191869334342,-0.07771730361899026,16.384667813798405,0.14344690794720547,-0.0482561939814353,15.74160114816403
0.14344690794720547,-0.0482561939814353,15.74160114816403,0.11856715906757279,-0.02314690213608674,15.123846946973089
0.11856715906757279,-0.02314690213608674,15.123846946973089,0.10040168665618636,-0.001428192715972228,14.530381610256667
0.10040168665618636,-0.001428192715972228,14.530381610256667,0.08760501927015973,0.01776435792449295,13.960234241758577
0.08760501927015973,0.01776435792449295,13.960234241758577,0.07913298866495676,0.03520278986716136,13.412480029833288
0.07913298866495676,0.03520278986716136,13.412480029833288,0.07418856969726326,0.05157745319683898,12.886235594163528
0.07418856969726326,0.05157745319683898,12.886235594163528,0.0721770428630179,0.06751132813012804,12.380655651048693
0.0721770428630179,0.06751132813012804,12.380655651048693,0.07266955246709221,0.08357623405759933,11.894930564603305
0.07266955246709221,0.08357623405759933,11.894930564603305,0.07537407084543553,0.10030986261617324,11.428284505356459
0.07537407084543553,0.10030986261617324,11.428284505356459,0.08011280558538815,0.11823306262229286,10.979974046122207
0.08011280558538815,0.11823306262229286,10.979974046122207,0.08680516791012663,0.13786715968150026,10.549287101046549
0.08680516791012663,0.13786715968150026,10.549287101046549,0.0954555320855065,0.15975134621682696,10.13554216856849
0.0954555320855065,0.15975134621682696,10.13554216856849,0.10614514158798437,0.18446035769843347,9.738087881374902
0.10614514158798437,0.18446035769843347,9.738087881374902,0.11902764741469354,0.21262278131810436,9.356302903202305
0.11902764741469354,0.21262278131810436,9.356302903202305,0.1343278912511401,0.24494044248596564,8.989596249236001
0.1343278912511401,0.24494044248596564,8.989596249236001,0.15234366824213086,0.2822093964143864,8.63740814902258
0.15234366824213086,0.2822093964143864,8.63740814902258,0.17345031997275065,0.3253431274174084,8.29921162359084
0.17345031997275065,0.3253431274174084,8.29921162359084,0.19810811851367266,0.3753986354599622,7.974515017960426
0.19810811851367266,0.3753986354599622,7.974515017960426,0.22687250846008636,0.4336061738600257,7.6628658241299075
0.22687250846008636,0.4336061738600257,7.6628658241299075,0.26040737773342354,0.5014034979676993,7.3638562581399905
0.26040737773342354,0.5014034979676993,7.3638562581399905,0.29950163161940113,0.5804755943647607,7.077131231643201
0.29950163161940113,0.5804755943647607,7.077131231643201,0.3450894500663209,0.6728009837147897,6.802399602456865
0.3450894500663209,0.6728009837147897,6.802399602456865,0.39827471715975543,0.7807058247705041,6.53944992570678
0.39827471715975543,0.7807058247705041,6.53944992570678,0.46036022446954006,0.9069271842469044,6.28817239302393
0.46036022446954006,0.9069271842469044,6.28817239302393,0.5328823654535414,1.0546869612908345,6.048589290651147
0.5328823654535414,1.0546869612908345,6.048589290651147,0.6176521521889515,1.2277780368645619,5.82089719478845
0.6176521521889515,1.2277780368645619,5.82089719478845,0.7168034893577433,1.4306642064104955,5.605525344024027
0.7168034893577433,1.4306642064104955,5.605525344024027,0.832849716329586,1.6685952614673387,5.403216304234882
0.832849716329586,1.6685952614673387,5.403216304234882,0.9687494454750389,1.9477380664846093,5.215137327770379
0.9687494454750389,1.9477380664846093,5.215137327770379,1.1279826303188465,2.2753233895821436,5.0430339049380315
1.1279826303188465,2.2753233895821436,5.0430339049380315,1.3146375012044154,2.659806195472413,4.8894411508235285
1.3146375012044154,2.659806195472413,4.8894411508235285,1.533508360492211,3.1110334561819664,4.7579741247792064
1.533508360492211,3.1110334561819664,4.7579741247792064,1.7902029920491398,3.6404072594812362,4.6537251687361225
1.7902029920491398,3.6404072594812362,4.6537251687361225,2.0912562210545294,4.2610204885381755,4.583804927005632
2.0912562210545294,4.2610204885381755,4.583804927005632,2.4442423425546775,4.987725134561508,4.5580734640266245
2.4442423425546775,4.987725134561508,4.5580734640266245,2.8578727613411177,5.837065694792102,4.590117363090017
2.8578727613411177,5.837065694792102,4.590117363090017,3.34205480459037,6.826966867613476,4.698534227644417
3.34205480459037,6.826966867613476,4.698534227644417,3.9078711923188494,7.975999097656131,4.9085797624551395
3.9078711923188494,7.975999097656131,4.9085797624551395,4.5674142761320065,9.30195016301767,5.254199070410076
4.5674142761320065,9.30195016301767,5.254199070410076,5.333371622753682,10.819301972891797,5.78037451233856
5.333371622753682,10.819301972891797,5.78037451233856,6.218207247324956,12.535058415878176,6.545529441770355
6.218207247324956,12.535058415878176,6.545529441770355,7.232717048912802,14.442237176376233,7.623358477078738
7.232717048912802,14.442237176376233,7.623358477078738,8.383669950214186,16.510347445587207,9.102824875068753
8.383669950214186,16.510347445587207,9.102824875068753,9.67021445877488,18.672587019576707,11.084127277850952
9.67021445877488,18.672587019576707,11.084127277850952,11.078815098826507,20.810759222057374,13.667333207765292
11.078815098826507,20.810759222057374,13.667333207765292,12.57682832728942,22.741603655531918,16.92973572745945
12.57682832728942,22.741603655531918,16.92973572745945,14.105620572681557,24.212572982472413,20.889318730248547
14.105620572681557,24.212572982472413,20.889318730248547,15.575471250836772,24.919735556763186,25.457376454488287
15.575471250836772,24.919735556763186,25.457376454488287,16.86607840201283,24.560913305512585,30.39489704012025
